doc_id,cited_by_count,topic,topic_weight,topic_label,hex_colour,topic x,topic y
187,14,12,0.11252571797895497,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.608659,5.2929373
188,24,13,0.07098807437071364,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.9584107,6.898521
189,21,2,0.04855130520200418,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,7.348766,2.582148
190,26,12,0.06267650692154746,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.800858,4.625814
191,23,3,0.07432514803674653,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-2.0703762,10.6156
192,12,10,0.0724148300828033,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.7538375,11.73497
193,31,5,0.11444545824440688,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-2.6018953,3.822589
194,20,9,0.026074173723615816,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,6.735027,3.7365823
195,17,10,0.0738176780259584,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.0535089,12.275832
196,219,15,0.06867704153648647,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,5.2971845,10.137228
197,23,9,0.055482897418461505,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.245604,9.206327
198,22,14,0.09550089908442855,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,4.5394826,1.8754715
199,19,12,0.074103532688594,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.656164,5.228407
200,20,18,0.0457682830589517,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.5120482,4.590679
201,13,9,0.10120493764604487,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.1973634,8.307569
202,23,10,0.07079721011794222,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.89561856,10.684972
203,29,16,0.10031821632055275,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.81433505,7.0186725
204,23,16,0.06769238175910386,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,0.22994544,7.360331
205,15,12,0.1067225742945489,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.794579,5.8758984
206,15,14,0.022356263902687645,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,6.287139,3.0631933
207,17,3,0.11503392381797821,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-2.0818226,11.593836
208,26,3,0.1101892038985638,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-2.250521,12.233596
209,14,2,0.07038197095883134,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.946236,2.6516926
210,26,10,0.07884695382794941,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.1048291,11.963418
211,21,10,0.09732050289815766,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.9077786,12.120661
212,15,4,0.033352858323640086,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,4.304727,8.492948
213,19,7,0.028518358732193473,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,5.1798234,5.7517095
214,36,10,0.05610889341884622,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.5722859,11.795082
215,22,0,0.04212621541854599,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.5140676,8.505376
216,14,18,0.04308566202975942,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.7151613,3.876395
217,13,11,0.07999319756484306,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.4274836,1.6335648
218,16,12,0.058004360123913974,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.687072,5.9340754
219,17,9,0.03434390326408614,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,8.427538,8.255134
220,31,19,0.06965938321565752,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,3.7384107,3.0349224
221,20,13,0.05879500630604449,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,4.6372156,7.131569
222,15,2,0.04127192968467601,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,9.840815,3.230985
223,28,10,0.039416509812590185,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,-0.14090869,11.18528
224,15,8,0.029137095993208927,8: [n=51] tertiary|care|hospital|india|centre|admitted|profile|south|center|teaching,#bfef45,3.6069903,3.8040638
225,15,12,0.16585003328467454,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.682394,5.527058
226,15,17,0.026223558523535553,17: [n=359] index|research|incidence|larvae|density|city|village|community|container|area,#ffd8b1,-0.2548567,9.287501
227,26,2,0.05704038117666831,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.789768,2.5573316
228,14,12,0.05750806202126816,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.813463,5.0349135
229,21,10,0.01745719163671435,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.21185336,9.818163
230,20,12,0.08394862264710157,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.853652,5.213904
231,20,9,0.02829190835922213,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.1626015,7.318371
232,15,4,0.07455046574256774,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.28427634,4.724276
233,15,11,0.1619933936656404,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.694434,1.4284263
234,25,0,0.03226623279880864,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,3.2446635,7.3384023
235,14,18,0.023180221531444608,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,4.7348433,5.333688
236,13,2,0.05189526029679914,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.726955,2.8351886
237,31,4,0.1517757981603666,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.2206825,4.0667653
238,12,11,0.08157491334347466,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.9617305,1.2157536
239,12,2,0.04493023011051361,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,9.782969,1.6805161
240,20,16,0.03821866167357224,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,1.0890763,8.520203
241,18,2,0.04601697502427532,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.02357,2.2188284
242,15,11,0.04814107047316558,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,5.968278,1.8322408
243,192,18,0.02001905687791852,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,5.5645967,4.266287
244,22,12,0.08824476149143606,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.3605175,5.664483
245,13,2,0.06247832088593484,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.043877,2.4123335
246,14,9,0.06293855010927703,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,5.7798734,6.563421
247,12,2,0.06631907780478535,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.988745,2.3413794
248,14,2,0.07556930161364338,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,11.893321,1.9703627
249,17,12,0.08901560321607939,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.359906,5.5720687
250,22,12,0.12350894295027941,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,8.80942,5.4874625
251,15,10,0.06494881193784219,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.1764983,12.023219
252,19,2,0.07747707735983762,2: [n=472] case|report|acute|patient|rare|syndrome|manifestations|neurological|severe|complications,#ffe119,10.54931,2.0430777
253,22,3,0.07895780794318495,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-0.6967422,11.890891
254,12,18,0.0672489443086272,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.5294585,3.843492
255,28,9,0.0720809122355385,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.673621,8.450424
256,22,15,0.10680645524520674,15: [n=205] zika|zikv|chikungunya|yellow|viruses|microcephaly|flavivirus|nile|brazil|west,#aaffc3,4.7209334,10.102278
257,15,12,0.1070726570975903,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,10.027426,5.6825447
258,17,10,0.019614881091956957,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.3678095,11.444121
259,37,18,0.07811936858431905,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,6.5177603,4.719252
260,13,7,0.04316332260270109,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,9.993408,2.0435817
261,18,10,0.08786252278566686,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.8545443,11.8801155
262,15,13,0.021954159144097256,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,2.1635091,9.596589
263,17,12,0.14005292265875305,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,-3.1977117,4.520371
264,14,10,0.08509464104042441,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.24245898,12.79253
265,14,14,0.1408699314232496,14: [n=134] children|shock|years|severity|age|severe|hepatic|liver|dysfunction|dss,#800000,3.0954866,2.3679633
266,12,10,0.02830727706601,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.2710865,9.2551775
267,16,7,0.060938039412617016,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.620687,6.43036
268,16,12,0.08963554923611891,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.20319,4.8894086
269,13,12,0.09369769809616306,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,8.845557,6.1674304
270,13,13,0.06937092611721851,13: [n=329] diseases|infectious|covid_19|malaria|countries|tropical|infections|human|viral|public,#fffac8,3.4408844,9.633109
271,18,19,0.05405743966634343,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,6.6412454,2.8146079
272,186,16,0.08370179389953519,16: [n=181] aegypti|ae|mosquitoes|vector|albopictus|resistance|species|insecticide|insecticides|vectors,#808000,1.0829806,7.553098
273,15,19,0.032357189553006975,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,5.6516714,4.2941456
274,15,3,0.0464109250837789,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.1889358,12.205009
275,126,9,0.0843334779101177,9: [n=386] denv|vaccine|serotypes|cells|viral|serotype|protein|four|viruses|immune,#fabed4,7.5731926,8.6640835
276,17,12,0.09144352484861862,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,8.495484,5.857848
277,15,10,0.13497939907622442,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.60552096,11.964832
278,24,3,0.03343368036938502,3: [n=190] climate|change|temperature|incidence|rainfall|factors|humidity|climatic|weather|correlation,#4363d8,-1.1885048,10.409862
279,12,12,0.05843626845144258,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.268376,4.482597
280,26,10,0.05807872081784357,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,0.75921065,12.202656
281,9,12,0.16055085821052498,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.682539,5.5017037
282,15,7,0.053232593855079634,7: [n=215] igm|ns1|positive|igg|samples|elisa|antigen|antibodies|detection|test,#f032e6,6.6576633,5.258603
283,19,0,0.023507873223651873,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.1850698,7.1480336
284,16,12,0.11981858067785074,12: [n=92] df|risk|factors|dss|levels|ci|associated|significantly|severity|guangzhou,#9A6324,9.699352,5.439396
285,12,6,0.06157854946296237,6: [n=127] de|la|en|el|del|que|los|se|para|da,#42d4f4,2.5667303,4.5477214
286,14,10,0.1251601048295114,10: [n=289] model|models|transmission|dynamics|prediction|mathematical|spatial|regression|number|system,#469990,1.5049794,11.999232
287,9,11,0.14850888219452832,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,6.9495378,0.6031323
288,17,18,0.18580234605284648,18: [n=122] typhus|scrub|malaria|febrile|leptospirosis|acute|illness|infections|diagnosis|thrombocytopenia,#000075,7.346227,4.2856164
289,24,5,0.113893469266162,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.5849123,4.8022895
290,64,0,0.0,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,4.852588,2.1777787
291,64,19,0.02876537995049472,19: [n=78] clinical|profile|laboratory|manifestations|outcome|features|diagnosis|common|signs|parameters,#a9a9a9,4.6209435,4.470189
292,26,4,0.1270916226161967,4: [n=234] extract|larvae|aegypti|ppm|concentration|leaf|extracts|leaves|larvicidal|papaya,#f58231,0.54891115,4.7569733
293,12,5,0.10992981174029116,5: [n=247] knowledge|prevention|attitude|practices|regarding|respondents|practice|among|students|community,#911eb4,-3.5138533,4.9743686
294,8,0,0.01683492035447403,0: [n=703] outbreak|surveillance|epidemic|reported|imported|epidemiological|years|outbreaks|pakistan|system,#e6194B,2.3782282,8.767841
295,18,11,0.18089956118457265,11: [n=194] platelet|thrombocytopenia|count|bleeding|transfusion|platelets|blood|counts|group|mean,#dcbeff,7.406601,0.48922858
